Date,Time,Temp,SpCond,pH,pHmV,Chloride,AmmoniumN,NitrateN,Turbidity.,DO
9/20/2015,12:40:53,14.57,0.757,7.13,-33.6,54.45,3.63,0,0,95.98
9/20/2015,12:45:53,14.53,0.757,7.13,-33.5,54.48,3.64,0,-0.1,95.08
9/20/2015,12:50:53,14.55,0.757,7.13,-33.6,54.47,3.67,0,-0.2,94.61
9/20/2015,12:55:53,14.57,0.757,7.13,-33.6,54.32,3.71,0,-0.2,94.76
9/20/2015,13:00:53,14.54,0.757,7.13,-33.5,54.3,3.68,0,-0.4,94.16
9/20/2015,13:05:53,14.54,0.757,7.13,-33.5,54.03,3.7,0,-0.3,93.89
9/20/2015,13:10:53,14.59,0.757,7.13,-33.4,53.89,3.69,0,-0.3,94.03
9/20/2015,13:15:53,14.63,0.757,7.13,-33.4,53.76,3.69,0,-0.4,94.19
9/20/2015,13:20:53,14.61,0.757,7.13,-33.7,54.06,3.69,0,-0.4,94.39
9/20/2015,13:25:53,14.53,0.757,7.13,-33.6,53.75,3.69,0,-0.4,94.15
9/20/2015,13:30:53,14.53,0.757,7.13,-33.6,53.83,3.71,0,-0.3,94.01
9/20/2015,13:35:53,14.58,0.757,7.13,-33.5,53.78,3.74,0,-0.3,94.06
9/20/2015,13:40:53,14.58,0.757,7.13,-33.5,53.73,3.78,0,-0.3,93.73
9/20/2015,13:45:53,14.53,0.757,7.13,-33.4,53.93,3.75,0,-0.3,93.3
9/20/2015,13:50:53,14.49,0.758,7.12,-33.3,53.86,3.72,0,0,92.95
9/20/2015,13:55:53,14.45,0.758,7.12,-33.3,53.91,3.77,0,0,92.38
9/20/2015,14:00:54,14.41,0.757,7.13,-33.4,54.53,3.76,0,-0.2,92.38
9/20/2015,14:05:54,14.37,0.758,7.13,-33.5,54.58,3.74,0,-0.2,92.47
9/20/2015,14:10:53,14.38,0.758,7.13,-33.4,54.47,3.77,0,-0.3,92.58
9/20/2015,14:15:53,14.4,0.757,7.13,-33.6,54.64,3.74,0,-0.3,92.9
9/20/2015,14:20:53,14.47,0.758,7.13,-33.7,54.59,3.72,0,-0.3,93.84
9/20/2015,14:25:53,14.5,0.757,7.13,-33.4,54.52,3.73,0,-0.4,93.34
9/20/2015,14:30:54,14.5,0.758,7.13,-33.5,55.88,3.7,0,0.1,91.86
9/20/2015,14:35:54,14.49,0.758,7.12,-33.3,56.14,3.68,0,-0.4,91.19
9/20/2015,14:40:53,14.47,0.758,7.12,-33.3,56.02,3.71,0,-0.3,90.71
9/20/2015,14:45:53,14.44,0.758,7.12,-33.3,55.85,3.68,0,-0.3,90.39
9/20/2015,14:50:53,14.41,0.758,7.12,-33.3,56.11,3.65,0,-0.4,89.77
9/20/2015,14:55:53,14.38,0.758,7.12,-33.1,52.82,3.75,0,-0.4,89.19
9/20/2015,15:00:53,14.38,0.758,7.12,-33.3,55.28,3.71,0,-0.3,89.08
9/20/2015,15:05:53,14.38,0.758,7.12,-33.1,54.29,3.73,0,-0.1,89.1
9/20/2015,15:10:53,14.4,0.758,7.12,-33.1,53.99,3.74,0,-0.3,89.36
9/20/2015,15:15:53,14.41,0.757,7.12,-33.3,54.47,3.72,0,0.4,89.54
9/20/2015,15:20:53,14.41,0.758,7.12,-33.2,53.71,3.72,0,-0.3,89.6
9/20/2015,15:25:54,14.41,0.758,7.12,-33.2,53.8,3.76,0,-0.2,89.72
9/20/2015,15:30:53,14.41,0.758,7.13,-33.4,54.99,3.71,0,-0.4,89.64
9/20/2015,15:35:53,14.4,0.758,7.12,-33.3,54.71,3.69,0,-0.2,89.53
9/20/2015,15:40:53,14.38,0.758,7.12,-33.2,54.62,3.72,0,-0.4,89.35
9/20/2015,15:45:53,14.35,0.758,7.12,-33.1,53.53,3.74,0,-0.3,88.7
9/20/2015,15:50:53,14.32,0.758,7.12,-33.2,55.68,3.75,0,-0.3,88.22
9/20/2015,15:55:53,14.29,0.758,7.12,-33,54.58,3.82,0,-0.4,87.79
9/20/2015,16:00:53,14.29,0.758,7.12,-33.1,54.96,3.71,0,0.2,87.94
9/20/2015,16:05:54,14.27,0.758,7.12,-33.1,54.13,3.76,0,-0.3,87.85
9/20/2015,16:10:54,14.26,0.758,7.12,-33.1,54.49,3.83,0,-0.4,87.66
9/20/2015,16:15:53,14.25,0.758,7.12,-32.9,54.27,3.81,0,-0.4,87.53
9/20/2015,16:20:54,14.24,0.758,7.12,-33.1,54.55,3.78,0,-0.4,87.41
9/20/2015,16:25:53,14.25,0.758,7.12,-32.9,55.77,3.78,0,-0.4,88.14
9/20/2015,16:30:54,14.26,0.758,7.12,-33.1,54.79,3.76,0,-0.3,88.57
9/20/2015,16:35:54,14.25,0.758,7.12,-33,54.13,3.74,0,-0.3,88.13
9/20/2015,16:40:53,14.24,0.758,7.12,-33.1,54.39,3.76,0,0,88.25
9/20/2015,16:45:53,14.23,0.758,7.12,-33.1,54.13,3.77,0,-0.4,88.18
9/20/2015,16:50:53,14.23,0.758,7.12,-33,53.75,3.76,0,-0.4,88.06
9/20/2015,16:55:53,14.22,0.758,7.12,-32.9,54.05,3.78,0,-0.4,88
9/20/2015,17:00:53,14.2,0.758,7.12,-32.8,54.25,3.81,0,-0.2,86.96
9/20/2015,17:05:53,14.19,0.758,7.11,-32.7,53.76,3.82,0,-0.4,86.66
9/20/2015,17:10:53,14.19,0.758,7.11,-32.8,54.24,3.8,0,-0.2,87
9/20/2015,17:15:53,14.18,0.758,7.12,-33,54.44,3.73,0,0.3,86.88
9/20/2015,17:20:53,14.19,0.758,7.12,-33,54.32,3.81,0,-0.2,87
9/20/2015,17:25:53,14.18,0.758,7.12,-32.9,54.4,3.81,0,-0.3,87.08
9/20/2015,17:30:53,14.17,0.758,7.11,-32.8,54.05,3.86,0,-0.3,86.66
9/20/2015,17:35:53,14.17,0.758,7.12,-33,54.53,3.8,0,-0.4,86.27
9/20/2015,17:40:53,14.17,0.758,7.12,-32.9,54.2,3.79,0,-0.2,85.91
9/20/2015,17:45:54,14.16,0.759,7.12,-32.8,54.15,3.79,0,-0.3,85.35
9/20/2015,17:50:53,14.14,0.759,7.11,-32.7,54.23,3.86,0,-0.4,84.67
9/20/2015,17:55:54,14.13,0.759,7.12,-32.9,54.05,3.81,0,-0.3,84.29
9/20/2015,18:00:53,14.12,0.759,7.11,-32.7,53.62,3.85,0,-0.2,84.03
9/20/2015,18:05:54,14.11,0.759,7.11,-32.8,53.9,3.78,0,-0.4,83.66
9/20/2015,18:10:53,14.1,0.759,7.11,-32.6,54,3.87,0,-0.4,83.79
9/20/2015,18:15:53,14.1,0.759,7.11,-32.6,54.13,3.81,0,-0.4,83.72
9/20/2015,18:20:54,14.09,0.759,7.11,-32.6,54.02,3.77,0,-0.2,83.47
9/20/2015,18:25:53,14.08,0.759,7.11,-32.5,54.1,3.8,0,-0.3,83.25
9/20/2015,18:30:53,14.07,0.759,7.11,-32.6,54.48,3.82,0,-0.4,82.99
9/20/2015,18:35:53,14.06,0.759,7.11,-32.3,53.55,3.85,0,-0.4,82.8
9/20/2015,18:40:53,14.06,0.759,7.11,-32.3,54.16,3.83,0,-0.3,82.68
9/20/2015,18:45:53,14.05,0.759,7.11,-32.4,54.23,3.87,0,-0.4,82.57
9/20/2015,18:50:53,14.05,0.759,7.11,-32.5,54.36,3.87,0,-0.3,82.51
9/20/2015,18:55:53,14.04,0.759,7.11,-32.5,54.38,3.88,0,-0.3,82.41
9/20/2015,19:00:53,14.04,0.759,7.11,-32.6,54.45,3.88,0,-0.3,82.31
9/20/2015,19:05:53,14.04,0.759,7.11,-32.6,54.84,3.85,0,-0.4,82.19
9/20/2015,19:10:53,14.03,0.759,7.11,-32.7,54.79,3.84,0,-0.3,82.08
9/20/2015,19:15:53,14.03,0.76,7.11,-32.5,54.35,3.82,0,-0.3,81.98
9/20/2015,19:20:53,14.03,0.759,7.11,-32.6,54.64,3.83,0,-0.2,81.96
9/20/2015,19:25:53,14.02,0.759,7.11,-32.5,54.09,3.91,0,0,81.8
9/20/2015,19:30:53,14.02,0.76,7.11,-32.5,54.05,3.88,0,0,81.81
9/20/2015,19:35:53,14.02,0.76,7.11,-32.5,54.11,3.88,0,-0.2,81.79
9/20/2015,19:40:53,14.01,0.76,7.11,-32.7,54.58,3.86,0,-0.1,81.81
9/20/2015,19:45:53,14.01,0.76,7.11,-32.5,54.24,3.83,0,0,81.73
9/20/2015,19:50:53,14.01,0.76,7.11,-32.7,54.68,3.84,0,-0.1,81.72
9/20/2015,19:55:53,14.01,0.76,7.11,-32.6,54.43,3.86,0,0,81.69
9/20/2015,20:00:53,14.01,0.76,7.11,-32.5,54.38,3.84,0,-0.2,81.72
9/20/2015,20:05:53,14.01,0.76,7.11,-32.5,54.31,3.86,0,0,81.67
9/20/2015,20:10:53,14,0.76,7.11,-32.5,54.26,3.89,0,-0.1,81.63
9/20/2015,20:15:53,14,0.76,7.11,-32.5,54.47,3.86,0,0,81.58
9/20/2015,20:20:53,14,0.76,7.11,-32.6,54.69,3.84,0,0.2,81.59
9/20/2015,20:25:53,14,0.76,7.11,-32.7,54.92,3.88,0,0,81.58
9/20/2015,20:30:54,13.99,0.76,7.11,-32.7,55.07,3.81,0,0,81.5
9/20/2015,20:35:53,13.99,0.76,7.11,-32.8,55.1,3.86,0,-0.1,81.58
9/20/2015,20:40:53,13.98,0.76,7.11,-32.7,54.82,3.83,0,-0.2,81.58
9/20/2015,20:45:54,13.98,0.76,7.12,-32.8,55.19,3.8,0,0.1,81.63
9/20/2015,20:50:54,13.98,0.761,7.11,-32.7,54.82,3.86,0,-0.2,81.62
9/20/2015,20:55:54,13.98,0.761,7.11,-32.7,54.9,3.82,0,-0.3,81.73
9/20/2015,21:00:53,13.98,0.761,7.11,-32.7,54.84,3.85,0,-0.3,81.63
9/20/2015,21:05:54,13.98,0.761,7.11,-32.7,54.85,3.82,0,-0.2,81.52
9/20/2015,21:10:53,13.97,0.761,7.11,-32.7,54.85,3.81,0,-0.2,81.63
9/20/2015,21:15:53,13.97,0.761,7.12,-32.8,55.27,3.85,0,0,81.66
9/20/2015,21:20:53,13.97,0.761,7.11,-32.7,54.83,3.88,0,-0.4,81.56
9/20/2015,21:25:53,13.97,0.761,7.12,-32.8,55.12,3.84,0,-0.1,81.54
9/20/2015,21:30:53,13.97,0.761,7.11,-32.7,54.95,3.8,0,-0.2,81.63
9/20/2015,21:35:54,13.96,0.761,7.12,-32.8,55.25,3.78,0,-0.3,81.63
9/20/2015,21:40:53,13.96,0.761,7.11,-32.7,54.93,3.89,0,-0.3,81.62
9/20/2015,21:45:53,13.96,0.761,7.12,-32.8,55.28,3.82,0,-0.3,81.56
9/20/2015,21:50:54,13.96,0.761,7.12,-32.8,55.38,3.78,0,-0.3,81.64
9/20/2015,21:55:53,13.96,0.761,7.11,-32.7,54.97,3.83,0,-0.2,81.62
9/20/2015,22:00:53,13.96,0.761,7.11,-32.7,54.99,3.84,0,-0.1,81.6
9/20/2015,22:05:53,13.95,0.761,7.11,-32.7,55.01,3.86,0,-0.3,81.65
9/20/2015,22:10:53,13.95,0.762,7.12,-32.8,55.37,3.83,0,-0.3,81.69
9/20/2015,22:15:53,13.95,0.762,7.11,-32.7,55.18,3.85,0,-0.2,81.7
9/20/2015,22:20:53,13.95,0.762,7.12,-32.9,55.61,3.86,0,-0.3,81.65
9/20/2015,22:25:53,13.95,0.762,7.11,-32.8,55.15,3.84,0,-0.2,81.63
9/20/2015,22:30:53,13.95,0.762,7.11,-32.7,55.18,3.85,0,-0.2,81.64
9/20/2015,22:35:52,13.95,0.762,7.11,-32.7,55.21,3.87,0,-0.3,81.63
9/20/2015,22:40:53,13.94,0.762,7.12,-32.9,55.72,3.8,0,-0.4,81.71
9/20/2015,22:45:53,13.94,0.762,7.12,-33,55.78,3.85,0,-0.2,81.63
9/20/2015,22:50:53,13.94,0.762,7.11,-32.8,55.39,3.83,0,-0.1,81.68
9/20/2015,22:55:53,13.94,0.762,7.12,-32.9,55.67,3.87,0,-0.2,81.69
9/20/2015,23:00:53,13.94,0.763,7.12,-32.8,55.51,3.86,0,-0.3,81.68
9/20/2015,23:05:53,13.93,0.762,7.12,-32.9,55.74,3.85,0,-0.3,81.62
9/20/2015,23:10:53,13.93,0.762,7.12,-32.8,55.4,3.84,0,-0.2,81.61
9/20/2015,23:15:53,13.93,0.763,7.12,-32.8,55.4,3.9,0,-0.2,81.64
9/20/2015,23:20:53,13.93,0.763,7.12,-33,55.93,3.79,0,-0.2,81.61
9/20/2015,23:25:53,13.93,0.763,7.12,-33,55.93,3.85,0,-0.5,81.61
9/20/2015,23:30:53,13.93,0.763,7.12,-33,56.09,3.91,0,0,81.61
9/20/2015,23:35:53,13.93,0.763,7.12,-33,56.02,3.82,0,-0.3,81.63
9/20/2015,23:40:53,13.92,0.763,7.12,-32.9,55.61,3.84,0,-0.2,81.62
9/20/2015,23:45:53,13.92,0.763,7.12,-33,55.83,3.86,0,-0.1,81.59
9/20/2015,23:50:53,13.92,0.763,7.12,-32.9,55.48,3.89,0,0,81.61
9/20/2015,23:55:53,13.92,0.763,7.12,-32.9,55.66,3.84,0,-0.3,81.66
9/21/2015,0:00:53,13.92,0.763,7.12,-33,56.05,3.8,0,-0.3,81.66
9/21/2015,0:05:53,13.92,0.763,7.12,-33.1,56.22,3.86,0,-0.1,81.66
9/21/2015,0:10:53,13.91,0.764,7.12,-33.1,56.18,3.85,0,-0.4,81.68
9/21/2015,0:15:53,13.91,0.764,7.12,-33.1,56.12,3.84,0,-0.4,81.67
9/21/2015,0:20:53,13.91,0.764,7.12,-33.1,56.21,3.84,0,-0.3,81.63
9/21/2015,0:25:53,13.91,0.764,7.12,-32.9,55.67,3.9,0,-0.1,81.58
9/21/2015,0:30:53,13.91,0.764,7.12,-33,55.9,3.97,0,-0.2,81.65
9/21/2015,0:35:53,13.91,0.764,7.12,-33.1,56.1,3.89,0,-0.3,81.65
9/21/2015,0:40:53,13.91,0.764,7.12,-33.1,56.24,3.89,0,-0.2,81.63
9/21/2015,0:45:53,13.91,0.764,7.12,-33,55.71,3.87,0,-0.2,81.67
9/21/2015,0:50:53,13.9,0.764,7.12,-33.1,56.2,3.91,0,-0.3,81.64
9/21/2015,0:55:53,13.9,0.764,7.12,-33.1,56.19,3.87,0,-0.3,81.68
9/21/2015,1:00:53,13.9,0.764,7.12,-33,55.98,3.92,0,-0.1,81.68
9/21/2015,1:05:53,13.91,0.764,7.12,-33,56,3.91,0,0.1,81.68
9/21/2015,1:10:53,13.91,0.765,7.12,-32.9,55.84,3.86,0,-0.1,81.66
9/21/2015,1:15:53,13.91,0.765,7.12,-33.1,56.29,3.94,0,-0.3,81.66
9/21/2015,1:20:53,13.9,0.765,7.12,-33,56.14,3.91,0,-0.3,81.68
9/21/2015,1:25:53,13.9,0.765,7.12,-33.1,56.35,3.87,0,0,81.69
9/21/2015,1:30:53,13.9,0.765,7.12,-33.2,56.37,3.88,0,-0.2,81.67
9/21/2015,1:35:53,13.9,0.765,7.12,-33.2,56.39,3.86,0,-0.3,81.69
9/21/2015,1:40:53,13.9,0.765,7.12,-33.1,56.09,3.88,0,-0.2,81.62
9/21/2015,1:45:53,13.89,0.765,7.12,-33.2,56.73,3.94,0,0.5,81.68
9/21/2015,1:50:53,13.89,0.765,7.12,-33.2,56.63,3.88,0,-0.3,81.66
9/21/2015,1:55:53,13.89,0.765,7.12,-33.1,56.22,3.88,0,-0.2,81.72
9/21/2015,2:00:53,13.89,0.765,7.12,-33.3,56.52,3.85,0,-0.2,81.61
9/21/2015,2:05:53,13.88,0.765,7.12,-33.3,56.61,3.88,0,-0.3,81.67
9/21/2015,2:10:54,13.88,0.765,7.12,-33.3,56.52,3.83,0,-0.3,81.67
9/21/2015,2:15:54,13.88,0.765,7.12,-33.1,56.38,3.84,0,-0.2,81.63
9/21/2015,2:20:53,13.88,0.766,7.12,-33.1,56.33,3.86,0,-0.2,81.63
9/21/2015,2:25:53,13.87,0.766,7.12,-33.3,56.55,3.83,0,-0.4,81.68
9/21/2015,2:30:54,13.88,0.766,7.12,-33.3,56.51,3.83,0,-0.2,81.63
9/21/2015,2:35:54,13.88,0.766,7.12,-33.1,56.13,3.88,0,-0.4,81.65
9/21/2015,2:40:53,13.87,0.766,7.12,-33.3,56.63,3.9,0,-0.3,81.68
9/21/2015,2:45:53,13.87,0.766,7.12,-33.3,56.68,3.89,0,-0.2,81.66
9/21/2015,2:50:53,13.87,0.766,7.12,-33.3,56.66,3.88,0,-0.2,81.65
9/21/2015,2:55:53,13.87,0.766,7.12,-33.1,56.24,3.88,0,-0.2,81.62
9/21/2015,3:00:53,13.87,0.766,7.12,-33.3,56.72,3.86,0,-0.2,81.47
9/21/2015,3:05:53,13.87,0.766,7.12,-33.1,56.4,3.88,0,0,81.65
9/21/2015,3:10:53,13.87,0.766,7.12,-33.3,56.7,3.89,0,0,81.63
9/21/2015,3:15:53,13.86,0.766,7.12,-33.3,56.59,3.92,0,-0.3,81.53
9/21/2015,3:20:53,13.86,0.766,7.12,-33.3,56.76,3.91,0,-0.2,81.57
9/21/2015,3:25:53,13.86,0.767,7.12,-33.1,56.51,3.92,0,0.2,81.55
9/21/2015,3:30:53,13.86,0.767,7.12,-33.3,56.79,3.9,0,-0.2,81.64
9/21/2015,3:35:53,13.86,0.767,7.12,-33.3,56.78,3.84,0,-0.2,81.66
9/21/2015,3:40:53,13.86,0.767,7.12,-33.1,56.54,3.89,0,-0.1,81.63
9/21/2015,3:45:53,13.85,0.767,7.12,-33.3,56.89,3.88,0,-0.2,81.65
9/21/2015,3:50:53,13.85,0.767,7.12,-33.1,56.28,3.89,0,-0.3,81.64
9/21/2015,3:55:53,13.85,0.767,7.12,-33.3,56.94,3.9,0,0,81.66
9/21/2015,4:00:53,13.85,0.767,7.12,-33.3,56.94,3.89,0,-0.1,81.67
9/21/2015,4:05:53,13.85,0.767,7.12,-33.3,57.09,3.84,0,-0.2,81.63
9/21/2015,4:10:53,13.85,0.767,7.12,-33.1,56.69,3.99,0,-0.2,81.69
9/21/2015,4:15:53,13.84,0.767,7.12,-33.3,56.97,3.9,0,-0.2,81.71
9/21/2015,4:20:53,13.84,0.767,7.12,-33.1,56.58,3.9,0,-0.1,81.65
9/21/2015,4:25:53,13.85,0.768,7.12,-33.2,56.84,3.87,0,-0.2,81.64
9/21/2015,4:30:53,13.85,0.767,7.12,-33.3,57.05,3.87,0,-0.2,81.63
9/21/2015,4:35:53,13.85,0.768,7.12,-33.1,56.59,3.94,0,-0.2,81.59
9/21/2015,4:40:53,13.84,0.768,7.12,-33.3,57.04,3.87,0,-0.2,81.63
9/21/2015,4:45:53,13.84,0.768,7.12,-33.2,56.71,3.85,0,-0.3,81.6
9/21/2015,4:50:53,13.84,0.767,7.12,-33.3,57.07,3.93,0,-0.3,81.64
9/21/2015,4:55:53,13.84,0.768,7.12,-33.2,56.71,3.92,0,0.1,81.69
9/21/2015,5:00:53,13.84,0.768,7.12,-33.3,57.14,3.89,0,-0.2,81.68
9/21/2015,5:05:53,13.84,0.768,7.12,-33.3,56.76,3.83,0,-0.1,81.59
9/21/2015,5:10:53,13.83,0.768,7.13,-33.4,57.24,3.88,0,-0.2,81.58
9/21/2015,5:15:53,13.83,0.768,7.12,-33.3,56.79,3.88,0,-0.3,81.68
9/21/2015,5:20:53,13.83,0.768,7.12,-33.2,56.68,3.86,0,-0.2,81.71
9/21/2015,5:25:53,13.83,0.768,7.13,-33.4,57.15,3.87,0,-0.2,81.61
9/21/2015,5:30:53,13.83,0.768,7.12,-33.3,56.65,3.9,0,0.1,81.63
9/21/2015,5:35:53,13.83,0.768,7.12,-33.3,57.18,3.93,0,0.3,81.68
9/21/2015,5:40:53,13.83,0.768,7.12,-33.3,57.48,3.9,0,0,81.67
9/21/2015,5:45:53,13.82,0.768,7.13,-33.4,57.71,3.88,0,0,81.65
9/21/2015,5:50:53,13.82,0.768,7.13,-33.4,57.84,3.88,0,-0.2,81.63
9/21/2015,5:55:53,13.82,0.769,7.12,-33.3,57.53,3.87,0,-0.1,81.68
9/21/2015,6:00:52,13.82,0.769,7.13,-33.5,57.9,3.94,0,-0.2,81.67
9/21/2015,6:05:53,13.82,0.769,7.13,-33.5,58.03,3.93,0,-0.2,81.71
9/21/2015,6:10:53,13.82,0.769,7.13,-33.4,57.51,3.85,0,0.1,81.69
9/21/2015,6:15:53,13.82,0.769,7.13,-33.4,57.32,3.84,0,0,81.76
9/21/2015,6:20:53,13.81,0.769,7.13,-33.5,57.84,3.85,0,0,81.74
9/21/2015,6:25:53,13.81,0.769,7.13,-33.6,57.88,3.88,0,-0.2,81.73
9/21/2015,6:30:53,13.81,0.769,7.13,-33.6,57.76,3.89,0,0,81.76
9/21/2015,6:35:53,13.81,0.769,7.13,-33.4,57.14,3.9,0,-0.2,81.82
9/21/2015,6:40:53,13.81,0.769,7.13,-33.6,58.5,3.87,0,-0.4,81.82
9/21/2015,6:45:53,13.81,0.769,7.13,-33.4,57.67,3.85,0,-0.3,81.91
9/21/2015,6:50:53,13.81,0.769,7.13,-33.6,58.01,3.93,0,0.2,81.89
9/21/2015,6:55:53,13.81,0.768,7.13,-33.4,57.65,3.88,0,-0.3,81.99
9/21/2015,7:00:53,13.81,0.768,7.13,-33.6,58.07,3.82,0,-0.4,82.08
9/21/2015,7:05:53,13.82,0.768,7.13,-33.4,57.65,3.85,0,0,82.15
9/21/2015,7:10:54,13.82,0.769,7.13,-33.6,57.82,3.81,0,-0.4,82.25
9/21/2015,7:15:54,13.82,0.769,7.13,-33.4,57.58,3.81,0,-0.3,82.32
9/21/2015,7:20:53,13.82,0.77,7.13,-33.6,57.85,3.81,0,-0.5,82.51
9/21/2015,7:25:54,13.82,0.77,7.13,-33.4,58.03,3.8,0,0.1,82.56
9/21/2015,7:30:53,13.82,0.77,7.13,-33.6,57.53,3.79,0,-0.2,82.65
9/21/2015,7:35:53,13.83,0.77,7.13,-33.7,58.37,3.84,0,-0.5,82.74
9/21/2015,7:40:53,13.83,0.77,7.13,-33.6,57.67,3.81,0,-0.5,82.82
9/21/2015,7:45:53,13.83,0.77,7.13,-33.8,58.03,3.79,0,-0.5,82.92
9/21/2015,7:50:54,13.84,0.77,7.13,-33.8,58.07,3.76,0,-0.4,82.98
9/21/2015,7:55:53,13.84,0.77,7.13,-33.6,57.45,3.8,0,-0.4,83.02
9/21/2015,8:00:53,13.84,0.77,7.13,-33.6,57.68,3.83,0,-0.5,83.09
9/21/2015,8:05:53,13.85,0.77,7.13,-33.6,57.82,3.81,0,-0.5,83.09
9/21/2015,8:10:53,13.86,0.77,7.13,-33.5,57.92,3.83,0,-0.3,83.22
9/21/2015,8:15:53,13.87,0.77,7.13,-33.6,57.58,3.77,0,-0.5,83.24
9/21/2015,8:20:53,13.88,0.771,7.13,-33.8,57.93,3.79,0,-0.4,83.43
9/21/2015,8:25:53,13.89,0.771,7.13,-33.6,57.53,3.81,0,-0.4,83.47
9/21/2015,8:30:53,13.9,0.771,7.13,-33.6,57.42,3.79,0,-0.5,83.54
9/21/2015,8:35:53,13.91,0.77,7.13,-33.6,57.23,3.8,0,-0.5,83.6
9/21/2015,8:40:53,13.92,0.771,7.13,-33.6,57.57,3.76,0,-0.5,83.65
9/21/2015,8:45:53,13.93,0.771,7.13,-33.6,57.34,3.8,0,-0.5,83.82
9/21/2015,8:50:53,13.94,0.771,7.13,-33.6,57.5,3.79,0,-0.4,84.13
9/21/2015,8:55:53,13.95,0.771,7.13,-33.8,57.77,3.76,0,-0.4,84.29
9/21/2015,9:00:53,13.96,0.771,7.13,-33.8,57.95,3.76,0,-0.4,84.21
9/21/2015,9:05:53,13.97,0.771,7.13,-33.6,57.78,3.84,0,-0.6,84.33
9/21/2015,9:10:53,13.97,0.771,7.13,-33.6,57.8,3.76,0,-0.5,84.3
9/21/2015,9:15:53,13.99,0.771,7.13,-33.8,57.18,3.76,0,-0.5,84.55
9/21/2015,9:20:53,14,0.771,7.13,-33.8,57.25,3.74,0,-0.5,84.77
9/21/2015,9:25:53,14.02,0.771,7.13,-33.6,55.57,3.84,0,-0.6,85.15
9/21/2015,9:30:53,14.04,0.771,7.13,-33.6,57.03,3.81,0,-0.5,85.78
9/21/2015,9:35:53,14.07,0.771,7.13,-33.7,57.37,3.77,0,-0.5,86.25
9/21/2015,9:40:53,14.08,0.771,7.13,-33.7,57.27,3.83,0,-0.4,86.56
9/21/2015,9:45:53,14.09,0.771,7.13,-33.7,57.4,3.79,0,-0.5,86.55
9/21/2015,9:50:53,14.08,0.771,7.13,-33.7,57.44,3.77,0,-0.5,86.22
9/21/2015,9:55:53,14.09,0.771,7.13,-33.8,57.91,3.72,0,-0.4,86.38
9/21/2015,10:00:53,14.09,0.771,7.13,-33.9,57.55,3.77,0,0,86.45
9/21/2015,10:05:53,14.09,0.771,7.13,-33.8,57.26,3.75,0,0.1,86.21
9/21/2015,10:10:53,14.09,0.772,7.13,-33.6,56.79,3.78,0,-0.3,86.05
9/21/2015,10:15:53,14.09,0.772,7.13,-33.7,57.1,3.8,0,-0.5,85.89
9/21/2015,10:20:53,14.09,0.771,7.13,-33.8,57.1,3.8,0,0.1,85.8
9/21/2015,10:25:53,14.09,0.771,7.13,-33.8,57.22,3.87,0,-0.3,85.78
9/21/2015,10:30:53,14.09,0.771,7.13,-33.8,57.13,3.85,0,-0.5,85.79
9/21/2015,10:35:54,14.1,0.771,7.13,-33.6,56.74,3.8,0,-0.5,85.94
9/21/2015,10:40:53,14.12,0.771,7.13,-33.7,56.78,3.8,0,-0.5,86.26
9/21/2015,10:45:53,14.15,0.771,7.13,-33.8,56.79,3.79,0,-0.5,86.94
9/21/2015,10:50:53,14.19,0.771,7.13,-33.9,56.5,3.8,0,-0.6,87.63
9/21/2015,10:55:54,14.23,0.771,7.14,-34.1,56.87,3.72,0,-0.5,88.48
9/21/2015,11:00:54,14.28,0.771,7.14,-33.9,56.48,3.73,0,-0.6,89.36
9/21/2015,11:05:53,14.31,0.771,7.14,-34.2,57.54,3.66,0,-0.5,90.06
9/21/2015,11:10:53,14.34,0.771,7.14,-34.1,57.13,3.63,0,-0.5,90.61
9/21/2015,11:15:53,14.36,0.771,7.14,-34.4,57.82,3.66,0,-0.5,91.12
9/21/2015,11:20:53,14.38,0.771,7.14,-34.3,57.19,3.64,0,-0.4,91.52
9/21/2015,11:25:53,14.41,0.771,7.14,-34.3,57.37,3.67,0,-0.6,91.84
9/21/2015,11:30:53,14.43,0.771,7.14,-34.3,57.57,3.67,0,-0.4,92
9/21/2015,11:35:53,14.46,0.771,7.14,-34.4,57.6,3.67,0,-0.4,92.25
9/21/2015,11:40:53,14.49,0.771,7.15,-34.6,57.85,3.66,0,-0.5,92.53
9/21/2015,11:45:53,14.52,0.772,7.15,-34.7,58.46,3.67,0,-0.2,92.97
9/21/2015,11:50:53,14.52,0.772,7.14,-34.5,57.66,3.66,0,0.2,92.98
9/21/2015,11:55:53,14.55,0.772,7.15,-34.5,57.72,3.66,0,-0.5,93.25
9/21/2015,12:00:53,14.58,0.772,7.15,-34.5,58.39,3.62,0,-0.6,93.83
9/21/2015,12:05:53,14.61,0.772,7.15,-34.6,57.22,3.68,0,-0.5,94.16
9/21/2015,12:10:53,14.64,0.772,7.15,-34.6,56.61,3.66,0,-0.6,94.61
9/21/2015,12:15:53,14.68,0.772,7.15,-34.7,57.23,3.6,0,12,94.93
9/21/2015,12:20:53,14.71,0.771,7.15,-34.7,57.83,3.64,0,-0.3,95.4
9/21/2015,12:25:53,14.73,0.773,7.15,-34.8,58.58,3.62,0,-0.5,95.58
9/21/2015,12:30:53,14.75,0.773,7.15,-34.8,57.86,3.65,0,-0.5,95.67
