Date,Time,DateTime,Temp,SpCond,SpCond_Corr,pH,pH_Corr,pHmV,Chloride,Choride_Corr,AmmoniumN,NitrateN,Turbidity+,Turbidity_Corr,DO,DO_Corr
9/22/2015,12:55:53,9/22/2015 12:55:53,14.61,0.791,0.738123661,7.16,7.115098396,-35.3,62.73,51.02367557,3.49,0,-0.7,-1.681989156,96.06,97.11752678
9/22/2015,13:00:53,9/22/2015 13:00:53,14.59,0.791,0.738078118,7.16,7.115071836,-35.2,62.48,50.82590711,3.57,0,-0.5,-1.48283496,95.97,97.02843765
9/22/2015,13:05:53,9/22/2015 13:05:53,14.54,0.791,0.738032574,7.16,7.115045291,-35.2,62.17,50.58260525,3.56,0,-0.4,-1.383680763,95.37,96.42934851
9/22/2015,13:10:53,9/22/2015 13:10:53,14.52,0.791,0.737987031,7.16,7.11501876,-35.1,62,50.44581658,3.59,0,-0.5,-1.484526567,95.33,96.39025938
9/22/2015,13:15:53,9/22/2015 13:15:53,14.49,0.791,0.737941488,7.15,7.108130303,-34.9,61.56,50.10390169,3.58,0,-0.5,-1.48537237,94.8,95.86117025
9/22/2015,13:20:53,9/22/2015 13:20:53,14.49,0.79,0.736895944,7.15,7.108105648,-34.8,61.38,49.95967023,3.59,0,-0.5,-1.486218174,94.5,95.56208111
9/22/2015,13:25:53,9/22/2015 13:25:53,14.52,0.791,0.737850401,7.15,7.108081007,-34.9,61.93,50.3700226,3.62,0,-0.3,-1.287063977,94.55,95.61299198
9/22/2015,13:30:53,9/22/2015 13:30:53,14.55,0.79,0.736804858,7.15,7.108056379,-35,61.95,50.37768895,3.59,0,-0.4,-1.387909781,94.63,95.69390284
9/22/2015,13:35:53,9/22/2015 13:35:53,14.56,0.79,0.736759315,7.15,7.108031764,-35,62,50.40813143,3.6,0,0,-0.988755584,94.83,95.89481371
9/22/2015,13:40:53,9/22/2015 13:40:53,14.52,0.791,0.737713771,7.15,7.108007162,-34.9,62.37,50.68149047,3.56,0,0.5,-0.489601388,94.57,95.63572457
9/22/2015,13:45:53,9/22/2015 13:45:53,14.49,0.791,0.737668228,7.15,7.107982574,-35,62.74,50.95473699,3.62,0,-0.4,-1.390447191,94.37,95.43663544
9/22/2015,13:50:53,9/22/2015 13:50:53,14.46,0.79,0.736622685,7.15,7.107957999,-34.8,62.51,50.77256647,3.57,0,-0.4,-1.391292995,94.4,95.4675463
9/22/2015,13:55:53,9/22/2015 13:55:53,14.41,0.789,0.735577142,7.15,7.107933437,-34.7,62.76,50.95463964,3.61,0,-0.6,-1.592138799,93.7,94.76845717
9/22/2015,14:00:53,9/22/2015 14:00:53,14.37,0.789,0.735531598,7.15,7.107908888,-34.8,63.68,51.64485223,3.6,0,-0.4,-1.392984602,92.87,93.93936803
9/22/2015,14:05:53,9/22/2015 14:05:53,14.38,0.79,0.736486055,7.15,7.107884353,-34.6,63.24,51.30339388,3.6,0,-0.6,-1.593830406,92.64,93.7102789
9/22/2015,14:10:53,9/22/2015 14:10:53,14.41,0.79,0.736440512,7.15,7.10785983,-34.8,63.53,51.51557429,3.6,0,-0.5,-1.494676209,92.8,93.87118976
9/22/2015,14:15:53,9/22/2015 14:15:53,14.41,0.79,0.736394969,7.15,7.107835321,-34.8,63.11,51.18944411,3.62,0,-0.4,-1.395522013,92.59,93.66210063
9/22/2015,14:20:53,9/22/2015 14:20:53,14.4,0.79,0.736349425,7.15,7.107810825,-34.7,63.55,51.51524652,3.58,0,0.5,-0.496367816,92.17,93.24301149
9/22/2015,14:25:53,9/22/2015 14:25:53,14.4,0.79,0.736303882,7.15,7.107786342,-34.7,63.75,51.65905516,3.6,0,-0.5,-1.49721362,92.28,93.35392236
9/22/2015,14:30:53,9/22/2015 14:30:53,14.39,0.79,0.736258339,7.15,7.107761872,-34.7,64.23,52.014931,3.56,0,0.1,-0.898059423,92.49,93.56483322
9/22/2015,14:35:53,9/22/2015 14:35:53,14.41,0.79,0.736212795,7.15,7.107737416,-34.9,65.12,52.68121036,3.59,0,-0.4,-1.398905227,92.77,93.84574409
9/22/2015,14:40:53,9/22/2015 14:40:53,14.38,0.79,0.736167252,7.15,7.107712972,-34.5,64.24,52.0068256,3.59,0,-0.5,-1.49975103,92.39,93.46665496
9/22/2015,14:45:53,9/22/2015 14:45:53,14.36,0.791,0.737121709,7.15,7.107688542,-34.5,64.11,51.9005632,3.59,0,-0.3,-1.300596834,91.52,92.59756582
9/22/2015,14:50:53,9/22/2015 14:50:53,14.33,0.791,0.737076166,7.15,7.107664124,-34.5,64.14,51.91545994,3.63,0,-0.5,-1.501442637,90.91,91.98847669
9/22/2015,14:55:53,9/22/2015 14:55:53,14.31,0.791,0.737030622,7.14,7.100814548,-34.4,63.38,51.33246548,3.59,0,-0.4,-1.402288441,90.5,91.57938755
9/22/2015,15:00:53,9/22/2015 15:00:53,14.32,0.79,0.735985079,7.15,7.107615329,-34.6,63.75,51.6047375,3.62,0,-0.2,-1.203134244,91.03,92.11029842
9/22/2015,15:05:53,9/22/2015 15:05:53,14.32,0.79,0.735939536,7.15,7.107590951,-34.5,62.9,50.95396042,3.63,0,-0.5,-1.503980048,90.96,92.04120928
9/22/2015,15:10:53,9/22/2015 15:10:53,14.33,0.791,0.736893993,7.14,7.100746895,-34.4,63.11,51.10518223,3.66,0,-0.5,-1.504825851,90.92,92.00212015
9/22/2015,15:15:53,9/22/2015 15:15:53,14.33,0.791,0.736848449,7.14,7.100724368,-34.5,62.83,50.88580608,3.57,0,-0.5,-1.505671655,90.67,91.75303101
9/22/2015,15:20:53,9/22/2015 15:20:53,14.32,0.791,0.736802906,7.14,7.100701854,-34.3,61.71,50.03144561,3.59,0,-0.5,-1.506517458,90.52,91.60394188
9/22/2015,15:25:53,9/22/2015 15:25:53,14.31,0.792,0.737757363,7.15,7.107493569,-34.5,62.94,50.95376707,3.57,0,-0.4,-1.407363262,90.22,91.30485274
9/22/2015,15:30:53,9/22/2015 15:30:53,14.29,0.792,0.73771182,7.14,7.10065686,-34.4,63.16,51.11242228,3.57,0,-0.5,-1.508209065,89.76,90.84576361
9/22/2015,15:35:53,9/22/2015 15:35:53,14.27,0.792,0.737666276,7.14,7.100634381,-34.2,63.18,51.11989726,3.61,0,-0.3,-1.309054869,89.51,90.59667447
9/22/2015,15:40:53,9/22/2015 15:40:53,14.26,0.791,0.736620733,7.14,7.100611915,-34.1,64.23,51.90545314,3.54,0,19.5,18.49009933,89.35,90.43758534
9/22/2015,15:45:53,9/22/2015 15:45:53,14.23,0.792,0.73757519,7.14,7.10058946,-34.1,63.57,51.39918135,3.57,0,-0.3,-1.310746476,88.69,89.7784962
9/22/2015,15:50:53,9/22/2015 15:50:53,14.22,0.792,0.737529646,7.14,7.100567017,-34.1,62.25,50.39474297,3.61,0,-0.4,-1.411592279,88.29,89.37940707
9/22/2015,15:55:53,9/22/2015 15:55:53,14.21,0.792,0.737484103,7.14,7.100544587,-34.1,62.39,50.49295363,3.56,0,-0.5,-1.512438083,87.96,89.05031794
9/22/2015,16:00:53,9/22/2015 16:00:53,14.19,0.792,0.73743856,7.13,7.093720685,-33.8,62.58,50.62886423,3.64,0,0,-1.013283886,87.6,88.6912288
9/22/2015,16:05:53,9/22/2015 16:05:53,14.18,0.792,0.737393017,7.13,7.093700094,-33.8,62.58,50.62133602,3.63,0,0.3,-0.71412969,87.25,88.34213967
9/22/2015,16:10:53,9/22/2015 16:10:53,14.17,0.792,0.737347473,7.13,7.093679513,-33.9,62.19,50.3195582,3.59,0,-0.3,-1.314975493,87.04,88.13305053
9/22/2015,16:15:53,9/22/2015 16:15:53,14.15,0.792,0.73730193,7.13,7.093658944,-33.8,62.23,50.34226992,3.59,0,1.4,0.384178703,86.72,87.8139614
9/22/2015,16:20:53,9/22/2015 16:20:53,14.14,0.793,0.738256387,7.13,7.093638386,-33.9,62.03,50.18396784,3.57,0,-0.3,-1.3166671,86.65,87.74487226
9/22/2015,16:25:53,9/22/2015 16:25:53,14.13,0.793,0.738210844,7.14,7.100410253,-34,63.48,51.26988205,3.54,0,-0.5,-1.517512904,86.31,87.40578313
9/22/2015,16:30:53,9/22/2015 16:30:53,14.12,0.793,0.7381653,7.13,7.093597302,-33.8,62.94,50.85513685,3.61,0,-0.4,-1.418358707,86.38,87.47669399
9/22/2015,16:35:53,9/22/2015 16:35:53,14.12,0.795,0.740119757,7.13,7.093576776,-33.9,63.1,50.9681673,3.54,0,0,-1.019204511,86.59,87.68760486
9/22/2015,16:40:53,9/22/2015 16:40:53,14.13,0.793,0.738074214,7.14,7.100343248,-33.9,63.12,50.9756519,3.51,0,-0.5,-1.520050314,86.88,87.97851572
9/22/2015,16:45:53,9/22/2015 16:45:53,14.13,0.793,0.738028671,7.14,7.100320937,-33.9,63.02,50.89272364,3.56,0,-0.5,-1.520896118,86.95,88.04942659
9/22/2015,16:50:53,9/22/2015 16:50:53,14.12,0.797,0.741983127,7.13,7.093515265,-33.8,62.51,50.50099216,3.56,0,-0.4,-1.421741921,86.59,87.69033745
9/22/2015,16:55:53,9/22/2015 16:55:53,14.1,0.793,0.737937584,7.13,7.093494783,-33.7,62.74,50.66672012,3.56,0,-0.4,-1.422587725,86,87.10124832
9/22/2015,17:00:53,9/22/2015 17:00:53,14.08,0.793,0.737892041,7.13,7.093474312,-33.6,62.51,50.48602175,3.64,0,0.7,-0.323433529,85.46,86.56215918
9/22/2015,17:05:53,9/22/2015 17:05:53,14.07,0.793,0.737846498,7.13,7.093453852,-33.4,62.42,50.41078914,3.64,0,0,-1.024279332,85.18,86.28307005
9/22/2015,17:10:53,9/22/2015 17:10:53,14.06,0.795,0.739800954,7.13,7.093433403,-33.6,62.55,50.50116942,3.66,0,-0.5,-1.525125136,84.99,86.09398092
9/22/2015,17:15:53,9/22/2015 17:15:53,14.07,0.796,0.740755411,7.13,7.093412965,-33.8,62.82,50.69686179,3.6,0,-0.5,-1.525970939,84.92,86.02489178
9/22/2015,17:20:53,9/22/2015 17:20:53,14.06,0.794,0.738709868,7.13,7.093392537,-33.6,62.43,50.39593045,3.59,0,-0.5,-1.526816743,84.97,86.07580265
9/22/2015,17:25:53,9/22/2015 17:25:53,14.04,0.794,0.738664324,7.13,7.093372121,-33.6,63.29,51.03535404,3.6,0,-0.2,-1.227662546,84.6,85.70671351
9/22/2015,17:30:53,9/22/2015 17:30:53,14.02,0.793,0.737618781,7.13,7.093351715,-33.7,62.64,50.538948,3.58,0,-0.4,-1.42850835,84.06,85.16762438
9/22/2015,17:35:53,9/22/2015 17:35:53,14.02,0.794,0.738573238,7.13,7.09333132,-33.6,61.95,50.01266921,3.57,0,-0.4,-1.429354153,83.72,84.82853524
9/22/2015,17:40:53,9/22/2015 17:40:53,14.01,0.794,0.738527695,7.13,7.093310936,-33.5,62.72,50.58412459,3.6,0,-0.4,-1.430199957,83.73,84.83944611
9/22/2015,17:45:53,9/22/2015 17:45:53,14,0.794,0.738482151,7.13,7.093290563,-33.6,62.92,50.72695069,3.61,0,-0.6,-1.63104576,83.49,84.60035697
9/22/2015,17:50:53,9/22/2015 17:50:53,14,0.794,0.738436608,7.13,7.0932702,-33.5,62.99,50.77203406,3.61,0,-0.5,-1.531891564,83.62,84.73126784
9/22/2015,17:55:53,9/22/2015 17:55:53,13.98,0.793,0.737391065,7.13,7.093249849,-33.6,63.18,50.90725103,3.57,0,-0.5,-1.532737367,83.52,84.6321787
9/22/2015,18:00:53,9/22/2015 18:00:53,13.98,0.792,0.736345522,7.13,7.093229508,-33.6,63.19,50.90721251,3.58,0,-0.5,-1.533583171,83.56,84.67308957
9/22/2015,18:05:53,9/22/2015 18:05:53,13.97,0.798,0.742299978,7.13,7.093209178,-33.4,62.74,50.56173222,3.59,0,-0.5,-1.534428974,83.49,84.60400043
9/22/2015,18:10:53,9/22/2015 18:10:53,13.96,0.794,0.738254435,7.12,7.086434264,-33.3,62.85,50.63684481,3.66,0,-0.5,-1.535274778,83.23,84.3449113
9/22/2015,18:15:53,9/22/2015 18:15:53,13.95,0.797,0.741208892,7.12,7.086415746,-33.3,62.96,50.71192683,3.65,0,-0.6,-1.636120581,83.17,84.28582216
9/22/2015,18:20:53,9/22/2015 18:20:53,13.94,0.795,0.739163349,7.12,7.086397237,-33.2,62.5,50.35919218,3.64,0,-0.6,-1.636966385,83.04,84.15673303
9/22/2015,18:25:53,9/22/2015 18:25:53,13.93,0.794,0.738117805,7.13,7.093127965,-33.5,63.42,51.04208302,3.65,0,-0.5,-1.537812188,82.77,83.8876439
9/22/2015,18:30:53,9/22/2015 18:30:53,13.93,0.793,0.737072262,7.13,7.093107689,-33.4,63.11,50.8019542,3.66,0,-0.5,-1.538657992,82.56,83.67855476
9/22/2015,18:35:53,9/22/2015 18:35:53,13.93,0.793,0.737026719,7.13,7.093087424,-33.4,63.82,51.32696798,3.68,0,-0.6,-1.639503795,82.38,83.49946563
9/22/2015,18:40:53,9/22/2015 18:40:53,13.92,0.794,0.737981175,7.12,7.086323303,-33.1,63.07,50.75692662,3.63,0,-0.5,-1.540349599,82.15,83.27037649
9/22/2015,18:45:53,9/22/2015 18:45:53,13.91,0.793,0.736935632,7.12,7.086304843,-33.1,63.25,50.88437438,3.67,0,-0.3,-1.341195402,82.18,83.30128736
9/22/2015,18:50:53,9/22/2015 18:50:53,13.91,0.793,0.736890089,7.12,7.086286394,-33.3,63.45,51.02676205,3.71,0,0.2,-0.842041206,81.99,83.11219822
9/22/2015,18:55:53,9/22/2015 18:55:53,13.9,0.793,0.736844546,7.12,7.086267954,-33,62.73,50.47961226,3.68,0,-0.3,-1.342887009,81.62,82.74310909
9/22/2015,19:00:53,9/22/2015 19:00:53,13.9,0.794,0.737799002,7.12,7.086249524,-33.3,63.54,51.07908639,3.74,0,-0.5,-1.543732813,81.67,82.79401995
9/22/2015,19:05:53,9/22/2015 19:05:53,13.89,0.794,0.737753459,7.12,7.086231104,-33,63.04,50.69695683,3.7,0,-0.5,-1.544578616,81.47,82.59493082
9/22/2015,19:10:53,9/22/2015 19:10:53,13.89,0.795,0.738707916,7.12,7.086212694,-33,62.67,50.41234958,3.74,0,-0.6,-1.64542442,81.42,82.54584168
9/22/2015,19:15:53,9/22/2015 19:15:53,13.89,0.795,0.738662373,7.12,7.086194293,-33,62.68,50.41241167,3.67,0,-0.4,-1.446270223,81.45,82.57675255
9/22/2015,19:20:53,9/22/2015 19:20:53,13.89,0.795,0.738616829,7.12,7.086175902,-33,62.75,50.45739415,3.69,0,-0.2,-1.247116027,81.31,82.43766341
9/22/2015,19:25:53,9/22/2015 19:25:53,13.88,0.795,0.738571286,7.12,7.08615752,-32.9,62.66,50.3825949,3.66,0,-0.4,-1.44796183,81.37,82.49857428
9/22/2015,19:30:53,9/22/2015 19:30:53,13.88,0.795,0.738525743,7.12,7.086139149,-33,62.74,50.43504888,3.66,0,-0.4,-1.448807634,81.37,82.49948514
9/22/2015,19:35:53,9/22/2015 19:35:53,13.88,0.795,0.7384802,7.12,7.086120787,-33.3,63.46,50.96634107,3.57,0,-0.4,-1.449653437,81.32,82.45039601
9/22/2015,19:40:53,9/22/2015 19:40:53,13.88,0.795,0.738434656,7.12,7.086102435,-33,62.87,50.517451,3.62,0,-0.2,-1.250499241,81.38,82.51130687
9/22/2015,19:45:53,9/22/2015 19:45:53,13.87,0.795,0.738389113,7.12,7.086084092,-33.2,63.33,50.85405322,3.67,0,-0.2,-1.251345044,81.35,82.48221774
9/22/2015,19:50:53,9/22/2015 19:50:53,13.87,0.795,0.73834357,7.12,7.086065759,-33.1,63.06,50.64465206,3.67,0,-0.2,-1.252190848,81.28,82.41312861
9/22/2015,19:55:53,9/22/2015 19:55:53,13.87,0.795,0.738298026,7.12,7.086047436,-33,63.12,50.68204752,3.65,0,-0.4,-1.453036651,81.16,82.29403947
9/22/2015,20:00:53,9/22/2015 20:00:53,13.87,0.795,0.738252483,7.12,7.086029123,-33.1,63.01,50.59235967,3.63,0,-0.5,-1.553882455,81.34,82.47495034
9/22/2015,20:05:53,9/22/2015 20:05:53,13.86,0.795,0.73820694,7.12,7.086010819,-33,62.81,50.43545042,3.69,0,-0.4,-1.454728259,81.26,82.3958612
9/22/2015,20:10:53,9/22/2015 20:10:53,13.86,0.795,0.738161397,7.12,7.085992525,-33.1,62.95,50.53263808,3.71,0,-0.2,-1.255574062,81.16,82.29677207
9/22/2015,20:15:53,9/22/2015 20:15:53,13.86,0.795,0.738115853,7.12,7.08597424,-33,62.89,50.48038526,3.68,0,-0.4,-1.456419866,81.14,82.27768293
9/22/2015,20:20:53,9/22/2015 20:20:53,13.86,0.795,0.73807031,7.12,7.085955965,-33.1,63.45,50.89120324,3.59,0,-0.5,-1.557265669,81.26,82.3985938
9/22/2015,20:25:53,9/22/2015 20:25:53,13.85,0.795,0.738024767,7.12,7.0859377,-33.2,63.63,51.01810771,3.65,0,-0.5,-1.558111473,80.9,82.03950466
9/22/2015,20:30:53,9/22/2015 20:30:53,13.86,0.795,0.737979224,7.13,7.092624262,-33.4,64.03,51.30920222,3.6,0,-0.4,-1.458957276,81.31,82.45041553
9/22/2015,20:35:53,9/22/2015 20:35:53,13.85,0.795,0.73793368,7.12,7.085901198,-33.1,63.38,50.81645808,3.64,0,-0.3,-1.35980308,81.37,82.51132639
9/22/2015,20:40:53,9/22/2015 20:40:53,13.85,0.795,0.737888137,7.12,7.085882961,-33.2,63.89,51.18956305,3.6,0,-0.4,-1.460648883,81.3,82.44223726
9/22/2015,20:45:53,9/22/2015 20:45:53,13.86,0.795,0.737842594,7.12,7.085864734,-33.3,63.92,51.20438965,3.63,0,0,-1.061494687,81.35,82.49314812
9/22/2015,20:50:53,9/22/2015 20:50:53,13.85,0.795,0.737797051,7.12,7.085846517,-33.3,63.9,51.18191286,3.67,0,-0.4,-1.46234049,81.29,82.43405899
9/22/2015,20:55:53,9/22/2015 20:55:53,13.85,0.795,0.737751507,7.12,7.085828309,-33.2,63.59,50.94316403,3.65,0,-0.4,-1.463186294,81.09,82.23496985
9/22/2015,21:00:53,9/22/2015 21:00:53,13.85,0.796,0.738705964,7.12,7.085810111,-33.1,63.73,51.04005254,3.69,0,-0.3,-1.364032097,81.27,82.41588072
9/22/2015,21:05:53,9/22/2015 21:05:53,13.85,0.796,0.738660421,7.13,7.092484411,-33.4,64.38,51.51710457,3.63,0,-0.5,-1.564877901,81.16,82.30679159
9/22/2015,21:10:53,9/22/2015 21:10:53,13.84,0.796,0.738614877,7.12,7.085773743,-33.3,63.97,51.20389827,3.7,0,-0.4,-1.465723704,81.15,82.29770245
9/22/2015,21:15:53,9/22/2015 21:15:53,13.84,0.796,0.738569334,7.12,7.085755574,-33.3,64.02,51.23360788,3.66,0,-0.5,-1.566569508,81.22,82.36861332
9/22/2015,21:20:53,9/22/2015 21:20:53,13.84,0.796,0.738523791,7.12,7.085737414,-33.3,64.12,51.30055767,3.7,0,-0.4,-1.467415311,81.37,82.51952418
9/22/2015,21:25:53,9/22/2015 21:25:53,13.84,0.796,0.738478248,7.12,7.085719263,-33.3,64.33,51.44941867,3.65,0,-0.4,-1.468261115,81.24,82.39043505
9/22/2015,21:30:53,9/22/2015 21:30:53,13.84,0.796,0.738432704,7.12,7.085701122,-33.3,63.93,51.14392646,3.67,0,-0.5,-1.569106918,81.23,82.38134591
9/22/2015,21:35:53,9/22/2015 21:35:53,13.84,0.796,0.738387161,7.13,7.092364947,-33.4,64.44,51.51613668,3.71,0,-0.5,-1.569952722,81.18,82.33225678
9/22/2015,21:40:53,9/22/2015 21:40:53,13.84,0.796,0.738341618,7.12,7.085664869,-33.3,63.97,51.1586434,3.72,0,-0.1,-1.170798525,81.14,82.29316764
9/22/2015,21:45:53,9/22/2015 21:45:53,13.83,0.799,0.741296075,7.12,7.085646757,-33.2,63.79,51.01713905,3.63,0,-0.5,-1.571644329,81.11,82.26407851
9/22/2015,21:50:53,9/22/2015 21:50:53,13.83,0.796,0.738250531,7.12,7.085628654,-33.3,63.87,51.06916863,3.65,0,-0.5,-1.572490132,81.22,82.37498937
9/22/2015,21:55:53,9/22/2015 21:55:53,13.83,0.799,0.741204988,7.12,7.08561056,-33.3,63.89,51.07653773,3.63,0,-0.1,-1.173335936,81.22,82.37590024
9/22/2015,22:00:53,9/22/2015 22:00:53,13.83,0.796,0.738159445,7.13,7.092265681,-33.4,64.48,51.50789349,3.67,0,-0.4,-1.474181739,81.31,82.4668111
9/22/2015,22:05:53,9/22/2015 22:05:53,13.83,0.8,0.742113902,7.12,7.085574402,-33.3,64.22,51.30693753,3.69,0,-0.5,-1.575027543,81.31,82.46772197
9/22/2015,22:10:53,9/22/2015 22:10:53,13.83,0.797,0.739068358,7.12,7.085556337,-33.3,63.92,51.07632094,3.71,0,-0.4,-1.475873346,81.16,82.31863283
9/22/2015,22:15:53,9/22/2015 22:15:53,13.83,0.798,0.740022815,7.12,7.085538281,-33.2,63.93,51.07624874,3.7,0,-0.3,-1.37671915,81.06,82.2195437
9/22/2015,22:20:53,9/22/2015 22:20:53,13.83,0.796,0.737977272,7.12,7.085520235,-33.3,64.01,51.1282035,3.69,0,-0.4,-1.477564953,81.26,82.42045457
9/22/2015,22:25:53,9/22/2015 22:25:53,13.83,0.796,0.737931728,7.13,7.092166674,-33.4,64.4,51.41049585,3.67,0,-0.5,-1.578410757,81.09,82.25136543
9/22/2015,22:30:53,9/22/2015 22:30:53,13.83,0.796,0.737886185,7.12,7.085484171,-33.3,63.79,50.9497321,3.69,0,-0.1,-1.17925656,81.16,82.3222763
9/22/2015,22:35:53,9/22/2015 22:35:53,13.82,0.796,0.737840642,7.13,7.092127144,-33.6,64.57,51.52163586,3.68,0,-0.5,-1.580102364,81.16,82.32318716
9/22/2015,22:40:53,9/22/2015 22:40:53,13.83,0.796,0.737795099,7.13,7.092107394,-33.5,64.29,51.30610754,3.65,0,-0.4,-1.480948167,81.21,82.37409803
9/22/2015,22:45:53,9/22/2015 22:45:53,13.82,0.797,0.738749555,7.12,7.085430146,-33.3,63.98,51.0683912,3.68,0,-0.4,-1.481793971,81.21,82.37500889
9/22/2015,22:50:53,9/22/2015 22:50:53,13.82,0.797,0.738704012,7.12,7.085412157,-33.2,63.75,50.89015809,3.71,0,-0.5,-1.582639774,81.15,82.31591976
9/22/2015,22:55:53,9/22/2015 22:55:53,13.82,0.797,0.738658469,7.12,7.085394176,-33.3,63.89,50.98660879,3.65,0,-0.5,-1.583485578,81.22,82.38683062
9/22/2015,23:00:53,9/22/2015 23:00:53,13.82,0.798,0.739612926,7.12,7.085376206,-33.3,63.93,51.00881613,3.65,0,-0.5,-1.584331381,81.25,82.41774149
9/22/2015,23:05:53,9/22/2015 23:05:53,13.82,0.798,0.739567382,7.12,7.085358244,-33.3,63.93,51.0013387,3.75,0,-0.4,-1.485177185,81.21,82.37865235
9/22/2015,23:10:53,9/22/2015 23:10:53,13.82,0.797,0.738521839,7.13,7.091989113,-33.4,64.57,51.46858231,3.65,0,-0.5,-1.586022989,81.16,82.32956322
9/22/2015,23:15:53,9/22/2015 23:15:53,13.82,0.798,0.739476296,7.12,7.08532235,-33.3,64.25,51.22370413,3.67,0,-0.4,-1.486868792,81.19,82.36047408
9/22/2015,23:20:53,9/22/2015 23:20:53,13.82,0.801,0.742430753,7.12,7.085304416,-33.3,64.22,51.19394454,3.67,0,0,-1.087714596,81.09,82.26138495
9/22/2015,23:25:53,9/22/2015 23:25:53,13.82,0.798,0.739385209,7.12,7.085286492,-33.3,64.14,51.12713193,3.65,0,-0.4,-1.488560399,81.12,82.29229581
9/22/2015,23:30:54,9/22/2015 23:30:54,13.82,0.798,0.739339514,7.12,7.085268518,-33.3,64.25,51.20113977,3.62,0,-0.5,-1.589409022,81.16,82.33320972
9/22/2015,23:35:53,9/22/2015 23:35:53,13.82,0.798,0.739294123,7.13,7.091890828,-33.4,64.38,51.28998795,3.71,0,-0.5,-1.590252006,81.11,82.28411755
9/22/2015,23:40:53,9/22/2015 23:40:53,13.82,0.798,0.739248579,7.13,7.091871202,-33.4,64.55,51.40840954,3.75,0,-0.5,-1.59109781,81.2,82.37502841
9/22/2015,23:45:53,9/22/2015 23:45:53,13.82,0.798,0.739203036,7.13,7.091851586,-33.4,64.46,51.33420049,3.66,0,-0.6,-1.691943613,81.21,82.38593928
9/22/2015,23:50:53,9/22/2015 23:50:53,13.81,0.798,0.739157493,7.13,7.09183198,-33.5,64.8,51.57846005,3.73,0,-0.5,-1.592789417,81.18,82.35685014
9/22/2015,23:55:53,9/22/2015 23:55:53,13.81,0.799,0.74011195,7.12,7.085179145,-33.3,64.27,51.17846771,3.67,0,-0.5,-1.59363522,81.24,82.41776101
9/23/2015,0:00:53,9/23/2015 0:00:53,13.81,0.798,0.739066406,7.13,7.091792799,-33.4,64.4,51.26720628,3.74,0,-0.5,-1.594481024,81.19,82.36867187
9/23/2015,0:05:53,9/23/2015 0:05:53,13.81,0.803,0.744020863,7.13,7.091773224,-33.4,64.62,51.42251908,3.78,0,-0.5,-1.595326827,81.21,82.38958274
9/23/2015,0:10:53,9/23/2015 0:10:53,13.81,0.8,0.74097532,7.13,7.091753659,-33.4,64.73,51.49637385,3.72,0,-0.4,-1.496172631,81.25,82.4304936
9/23/2015,0:15:53,9/23/2015 0:15:53,13.81,0.799,0.739929777,7.13,7.091734104,-33.4,64.61,51.4000421,3.73,0,-0.4,-1.497018434,81.29,82.47140447
9/23/2015,0:20:53,9/23/2015 0:20:53,13.81,0.798,0.738884233,7.13,7.09171456,-33.4,64.51,51.31854227,3.71,0,-0.5,-1.597864238,81.11,82.29231533
9/23/2015,0:25:53,9/23/2015 0:25:53,13.81,0.798,0.73883869,7.13,7.091695025,-33.4,64.43,51.25186544,3.75,0,-0.6,-1.698710041,81.12,82.3032262
9/23/2015,0:30:53,9/23/2015 0:30:53,13.81,0.798,0.738793147,7.13,7.091675501,-33.6,65.19,51.80628414,3.65,0,-0.3,-1.399555845,81.25,82.43413706
9/23/2015,0:35:53,9/23/2015 0:35:53,13.8,0.799,0.739747604,7.13,7.091655987,-33.4,64.65,51.39949536,3.68,0,-0.6,-1.700401648,81.32,82.50504793
9/23/2015,0:40:53,9/23/2015 0:40:53,13.8,0.803,0.74370206,7.13,7.091636483,-33.4,64.7,51.42892166,3.64,0,-0.5,-1.601247452,81.32,82.50595879
9/23/2015,0:45:53,9/23/2015 0:45:53,13.8,0.8,0.740656517,7.13,7.091616989,-33.6,65.29,51.85735468,3.65,0,0.3,-0.802093255,81.35,82.53686966
9/23/2015,0:50:53,9/23/2015 0:50:53,13.8,0.798,0.738610974,7.13,7.091597505,-33.4,64.82,51.5025144,3.71,0,-0.5,-1.602939059,81.26,82.44778052
9/23/2015,0:55:53,9/23/2015 0:55:53,13.8,0.798,0.73856543,7.13,7.091578031,-33.6,65.22,51.7904219,3.66,0,-0.4,-1.503784862,81.34,82.52869139
9/23/2015,1:00:53,9/23/2015 1:00:53,13.8,0.799,0.739519887,7.13,7.091558568,-33.4,64.83,51.49481547,3.68,0,-0.3,-1.404630666,81.29,82.47960226
9/23/2015,1:05:53,9/23/2015 1:05:53,13.8,0.799,0.739474344,7.13,7.091539114,-33.6,65.33,51.85644238,3.7,0,-0.4,-1.505476469,81.25,82.44051312
9/23/2015,1:10:53,9/23/2015 1:10:53,13.8,0.799,0.739428801,7.13,7.091519671,-33.5,64.99,51.59785025,3.7,0,-0.4,-1.506322273,81.18,82.37142399
9/23/2015,1:15:53,9/23/2015 1:15:53,13.8,0.798,0.738383257,7.13,7.091500237,-33.6,65.24,51.77480282,3.68,0,-0.6,-1.707168076,81.16,82.35233485
9/23/2015,1:20:53,9/23/2015 1:20:53,13.8,0.799,0.739337714,7.13,7.091480814,-33.4,64.83,51.46467833,3.67,0,-0.5,-1.60801388,81.23,82.42324572
