"Plot Title: 20089046"
"#"	"Date Time, GMT-04:00"	"Full Range, μS/cm (LGR S/N: 20089046, SEN S/N: 20089046)"	"Temp, °C (LGR S/N: 20089046, SEN S/N: 20089046)"	"SpC, μS/cm (LGR S/N: 20089046)"	"Coupler Detached (LGR S/N: 20089046)"	"Coupler Attached (LGR S/N: 20089046)"	"Stopped (LGR S/N: 20089046)"	"End Of File (LGR S/N: 20089046)"
737	11/13/17 04:14:05 AM	693.8	14.78	1,229.5				
738	11/13/17 04:19:05 AM	693.4	14.78	1,228.7				
739	11/13/17 04:24:05 AM	693.4	14.79	1,228.3				
740	11/13/17 04:29:05 AM	693.4	14.79	1,228.3				
741	11/13/17 04:34:05 AM	693.4	14.79	1,228.2				
742	11/13/17 04:39:05 AM	693.7	14.79	1,228.7				
743	11/13/17 04:44:05 AM	693.7	14.79	1,228.6				
744	11/13/17 04:49:05 AM	693.8	14.78	1,229.0				
745	11/13/17 04:54:05 AM	693.8	14.78	1,228.9				
746	11/13/17 04:59:05 AM	693.7	14.79	1,228.4				
747	11/13/17 05:04:05 AM	693.8	14.78	1,228.8				
748	11/13/17 05:09:05 AM	693.8	14.78	1,228.7				
749	11/13/17 05:14:05 AM	693.8	14.78	1,228.6				
750	11/13/17 05:19:05 AM	693.7	14.79	1,228.1				
751	11/13/17 05:24:05 AM	693.7	14.79	1,228.0				
752	11/13/17 05:29:05 AM	693.7	14.79	1,227.9				
753	11/13/17 05:34:05 AM	693.8	14.78	1,228.3				
754	11/13/17 05:39:05 AM	693.8	14.78	1,228.3				
755	11/13/17 05:44:05 AM	693.8	14.78	1,228.2				
756	11/13/17 05:49:05 AM	693.8	14.78	1,228.1				
757	11/13/17 05:54:05 AM	693.8	14.78	1,228.1				
758	11/13/17 05:59:05 AM	693.4	14.78	1,227.3				
759	11/13/17 06:04:05 AM	693.7	14.79	1,227.4				
760	11/13/17 06:09:05 AM	693.4	14.78	1,227.1				
761	11/13/17 06:14:05 AM	693.8	14.78	1,227.8				
762	11/13/17 06:19:05 AM	693.8	14.77	1,228.0				
763	11/13/17 06:24:05 AM	693.8	14.78	1,227.6				
764	11/13/17 06:29:05 AM	693.4	14.78	1,226.8				
765	11/13/17 06:34:05 AM	693.8	14.78	1,227.5				
766	11/13/17 06:39:05 AM	693.8	14.78	1,227.4				
767	11/13/17 06:44:05 AM	693.4	14.77	1,226.9				
768	11/13/17 06:49:05 AM	693.4	14.77	1,226.9				
769	11/13/17 06:54:05 AM	693.4	14.77	1,226.8				
770	11/13/17 06:59:05 AM	693.8	14.77	1,227.4				
771	11/13/17 07:04:05 AM	693.4	14.76	1,226.9				
772	11/13/17 07:09:05 AM	693.4	14.76	1,226.9				
773	11/13/17 07:14:05 AM	693.8	14.77	1,227.2				
774	11/13/17 07:19:05 AM	693.8	14.77	1,227.1				
775	11/13/17 07:24:05 AM	693.4	14.77	1,226.4				
776	11/13/17 07:29:05 AM	693.8	14.77	1,227.0				
777	11/13/17 07:34:05 AM	693.8	14.77	1,226.9				
778	11/13/17 07:39:05 AM	693.4	14.76	1,226.4				
779	11/13/17 07:44:05 AM	693.8	14.77	1,226.8				
780	11/13/17 07:49:05 AM	693.8	14.77	1,226.7				
781	11/13/17 07:54:05 AM	693.8	14.77	1,226.6				
782	11/13/17 07:59:05 AM	693.8	14.77	1,226.6				
783	11/13/17 08:04:05 AM	693.8	14.77	1,226.5				
784	11/13/17 08:09:05 AM	693.8	14.78	1,226.1				
785	11/13/17 08:14:05 AM	693.8	14.78	1,226.0				
786	11/13/17 08:19:05 AM	693.8	14.78	1,226.0				
787	11/13/17 08:24:05 AM	693.8	14.77	1,226.2				
788	11/13/17 08:29:05 AM	693.8	14.77	1,226.1				
789	11/13/17 08:34:05 AM	693.8	14.76	1,226.4				
790	11/13/17 08:39:05 AM	693.8	14.77	1,226.0				
791	11/13/17 08:44:05 AM	693.4	14.77	1,225.2				
792	11/13/17 08:49:05 AM	693.8	14.77	1,225.8				
793	11/13/17 08:54:05 AM	693.4	14.76	1,225.4				
794	11/13/17 08:59:05 AM	693.8	14.76	1,226.0				
795	11/13/17 09:04:05 AM	693.4	14.76	1,225.2				
796	11/13/17 09:09:05 AM	693.8	14.76	1,225.8				
797	11/13/17 09:14:05 AM	693.8	14.77	1,225.5				
798	11/13/17 09:19:05 AM	693.8	14.77	1,225.4				
799	11/13/17 09:24:05 AM	693.8	14.77	1,225.3				
800	11/13/17 09:29:05 AM	693.4	14.76	1,224.9				
801	11/13/17 09:34:05 AM	693.8	14.76	1,225.5				
802	11/13/17 09:39:05 AM	693.8	14.77	1,225.1				
803	11/13/17 09:44:05 AM	693.8	14.78	1,224.7				
804	11/13/17 09:49:05 AM	693.8	14.77	1,225.0				
805	11/13/17 09:54:05 AM	693.8	14.78	1,224.6				
806	11/13/17 09:59:05 AM	693.8	14.78	1,224.5				
807	11/13/17 10:04:05 AM	693.8	14.78	1,224.4				
808	11/13/17 10:09:05 AM	694.1	14.78	1,224.9				
809	11/13/17 10:14:05 AM	693.8	14.78	1,224.3				
810	11/13/17 10:19:05 AM	694.1	14.79	1,224.5				
811	11/13/17 10:24:05 AM	694.1	14.79	1,224.4				
812	11/13/17 10:29:05 AM	694.5	14.79	1,225.0				
813	11/13/17 10:34:05 AM	694.1	14.79	1,224.2				
814	11/13/17 10:39:05 AM	694.5	14.80	1,224.6				
815	11/13/17 10:44:05 AM	694.5	14.80	1,224.5				
816	11/13/17 10:49:05 AM	694.5	14.80	1,224.4				
817	11/13/17 10:54:05 AM	694.5	14.82	1,223.8				
818	11/13/17 10:59:05 AM	694.9	14.82	1,224.4				
819	11/13/17 11:04:05 AM	694.5	14.82	1,223.6				
820	11/13/17 11:09:05 AM	694.9	14.82	1,224.2				
821	11/13/17 11:14:05 AM	694.9	14.83	1,223.9				
822	11/13/17 11:19:05 AM	694.5	14.83	1,223.1				
823	11/13/17 11:24:05 AM	694.9	14.84	1,223.4				
824	11/13/17 11:29:05 AM	694.9	14.84	1,223.3				
825	11/13/17 11:34:05 AM	694.9	14.84	1,223.3				
826	11/13/17 11:39:05 AM	694.9	14.84	1,223.2				
827	11/13/17 11:44:05 AM	694.8	14.86	1,222.3				
828	11/13/17 11:49:05 AM	695.2	14.86	1,223.0				
829	11/13/17 11:54:05 AM	695.2	14.88	1,222.3				
830	11/13/17 11:59:05 AM	695.6	14.88	1,222.9				
831	11/13/17 12:04:05 PM	695.6	14.89	1,222.6				
832	11/13/17 12:09:05 PM	695.6	14.90	1,222.2				
833	11/13/17 12:14:05 PM	696.0	14.91	1,222.5				
834	11/13/17 12:19:05 PM	695.6	14.89	1,222.3				
835	11/13/17 12:24:05 PM	696.7	14.92	1,223.3				
836	11/13/17 12:29:05 PM	696.7	14.95	1,222.3				
837	11/13/17 12:34:05 PM	696.7	14.93	1,222.9				
838	11/13/17 12:39:05 PM	697.1	14.99	1,221.7				
839	11/13/17 12:44:05 PM	697.8	15.04	1,221.3				
840	11/13/17 12:49:05 PM	698.9	15.07	1,222.3				
841	11/13/17 12:54:05 PM	698.9	15.08	1,221.9				
842	11/13/17 12:59:05 PM	699.7	15.11	1,222.3				
843	11/13/17 01:04:05 PM	699.7	15.12	1,222.0				
844	11/13/17 01:09:05 PM	700.0	15.14	1,221.8				
845	11/13/17 01:14:05 PM	700.4	15.15	1,222.1				
846	11/13/17 01:19:05 PM	700.0	15.14	1,221.7				
847	11/13/17 01:24:05 PM	699.7	15.11	1,222.0				
848	11/13/17 01:29:05 PM	700.8	15.11	1,223.8				
849	11/13/17 01:34:05 PM	700.8	15.10	1,224.0				
850	11/13/17 01:39:05 PM	700.5	15.10	1,223.4				
851	11/13/17 01:44:05 PM	700.8	15.14	1,222.7				
852	11/13/17 01:49:05 PM	701.9	15.18	1,223.3				
853	11/13/17 01:54:05 PM	701.9	15.21	1,222.4				
854	11/13/17 01:59:05 PM	701.9	15.21	1,222.3				
855	11/13/17 02:04:05 PM	702.7	15.23	1,223.0				
856	11/13/17 02:09:05 PM	702.7	15.22	1,223.2				
857	11/13/17 02:14:05 PM	703.1	15.22	1,223.9				
858	11/13/17 02:19:05 PM	702.7	15.21	1,223.4				
859	11/13/17 02:24:05 PM	701.9	15.18	1,222.8				
860	11/13/17 02:29:05 PM	701.9	15.20	1,222.2				
861	11/13/17 02:34:05 PM	701.9	15.18	1,222.7				
862	11/13/17 02:39:05 PM	701.9	15.17	1,222.9				
863	11/13/17 02:44:05 PM	701.6	15.15	1,222.9				
864	11/13/17 02:49:05 PM	701.6	15.14	1,223.2				
865	11/13/17 02:54:05 PM	700.8	15.11	1,222.6				
866	11/13/17 02:59:05 PM	700.8	15.10	1,222.8				
867	11/13/17 03:04:05 PM	700.5	15.08	1,222.8				
868	11/13/17 03:09:05 PM	700.9	15.07	1,223.7				
869	11/13/17 03:14:05 PM	700.1	15.07	1,222.3				
870	11/13/17 03:19:05 PM	699.7	15.03	1,222.7				
871	11/13/17 03:24:05 PM	699.7	15.03	1,222.6				
872	11/13/17 03:29:05 PM	699.4	15.02	1,222.3				
873	11/13/17 03:34:05 PM	699.8	15.01	1,223.3				
874	11/13/17 03:39:05 PM	699.7	15.02	1,222.7				
875	11/13/17 03:44:05 PM	699.4	15.02	1,222.1				
876	11/13/17 03:49:05 PM	699.7	15.02	1,222.6				
877	11/13/17 03:54:05 PM	699.4	14.99	1,222.9				
878	11/13/17 03:59:05 PM	699.0	14.99	1,222.1				
879	11/13/17 04:04:05 PM	699.0	14.99	1,222.0				
880	11/13/17 04:09:05 PM	699.0	14.98	1,222.3				
881	11/13/17 04:14:05 PM	699.0	14.97	1,222.5				
882	11/13/17 04:19:05 PM	698.6	14.97	1,221.7				
883	11/13/17 04:24:05 PM	698.6	14.96	1,222.0				
884	11/13/17 04:29:05 PM	698.6	14.96	1,221.9				
885	11/13/17 04:34:05 PM	698.6	14.95	1,222.1				
886	11/13/17 04:39:05 PM	698.3	14.93	1,222.1				
887	11/13/17 04:44:05 PM	697.9	14.93	1,221.3				
888	11/13/17 04:49:05 PM	698.3	14.92	1,222.3				
889	11/13/17 04:54:05 PM	697.9	14.92	1,221.5				
890	11/13/17 04:59:05 PM	697.9	14.91	1,221.7				
891	11/13/17 05:04:05 PM	697.9	14.91	1,221.7				
892	11/13/17 05:09:05 PM	697.9	14.90	1,221.9				
893	11/13/17 05:14:05 PM	697.5	14.89	1,221.4				
894	11/13/17 05:19:05 PM	697.5	14.89	1,221.3				
895	11/13/17 05:24:05 PM	697.5	14.89	1,221.3				
896	11/13/17 05:29:05 PM	697.5	14.89	1,221.2				
